location,date,total_cases,new_cases
Japan,2020-06-15,17439.0,70.0
Japan,2020-06-16,17484.0,45.0
Japan,2020-06-17,17530.0,46.0
Japan,2020-06-18,17588.0,58.0
Japan,2020-06-19,17658.0,70.0
Japan,2020-06-20,17725.0,67.0
Japan,2020-06-21,17780.0,55.0
Japan,2020-06-22,17820.0,40.0
Japan,2020-06-23,17879.0,59.0
Japan,2020-06-24,17963.0,84.0
Japan,2020-06-25,18055.0,92.0
Japan,2020-06-26,18162.0,107.0
Japan,2020-06-27,18254.0,92.0
Japan,2020-06-28,18366.0,112.0
Japan,2020-06-29,18476.0,110.0
Japan,2020-06-30,18615.0,139.0
Japan,2020-07-01,18838.0,223.0
Japan,2020-07-02,19055.0,217.0
Japan,2020-07-03,19185.0,130.0
Japan,2020-07-04,19461.0,276.0
Japan,2020-07-05,19668.0,207.0
Japan,2020-07-06,19848.0,180.0
Japan,2020-07-07,20055.0,207.0
Japan,2020-07-08,20261.0,206.0
Japan,2020-07-09,20617.0,356.0
Japan,2020-07-10,21044.0,427.0
Japan,2020-07-11,21430.0,386.0
Japan,2020-07-12,21841.0,411.0
Japan,2020-07-13,22125.0,284.0
Japan,2020-07-14,22437.0,312.0
Japan,2020-07-15,23172.0,735.0
Japan,2020-07-16,23510.0,338.0
Japan,2020-07-17,24104.0,594.0
Japan,2020-07-18,24946.0,842.0
Japan,2020-07-19,25446.0,500.0
Japan,2020-07-20,25706.0,260.0
Japan,2020-07-21,26463.0,757.0
Japan,2020-07-22,27136.0,673.0
Japan,2020-07-23,28114.0,978.0
Japan,2020-07-24,28883.0,769.0
Japan,2020-07-25,29684.0,801.0
Japan,2020-07-26,30548.0,864.0
Japan,2020-07-27,31142.0,594.0
Japan,2020-07-28,32116.0,974.0
Japan,2020-07-29,33382.0,1266.0
Japan,2020-07-30,35144.0,1762.0
Japan,2020-07-31,36234.0,1090.0
Japan,2020-08-01,37804.0,1570.0
Japan,2020-08-02,39116.0,1312.0
Japan,2020-08-03,40099.0,983.0
Japan,2020-08-04,41347.0,1248.0
Japan,2020-08-05,42686.0,1339.0
Japan,2020-08-06,44167.0,1481.0
Japan,2020-08-07,45764.0,1597.0
Japan,2020-08-08,47342.0,1578.0
Japan,2020-08-09,48782.0,1440.0
Japan,2020-08-10,49617.0,835.0
Japan,2020-08-11,50302.0,685.0
Japan,2020-08-12,51288.0,986.0
Japan,2020-08-13,52471.0,1183.0
Japan,2020-08-14,53818.0,1347.0
Japan,2020-08-15,55051.0,1233.0
Japan,2020-08-16,56074.0,1023.0
Japan,2020-08-17,56717.0,643.0
Japan,2020-08-18,57636.0,919.0
Japan,2020-08-19,58728.0,1092.0
Japan,2020-08-20,59900.0,1172.0
Japan,2020-08-21,60949.0,1049.0
Japan,2020-08-22,61916.0,967.0
Japan,2020-08-23,62658.0,742.0
Japan,2020-08-24,63158.0,500.0
Japan,2020-08-25,63888.0,730.0
Japan,2020-08-26,64779.0,891.0
Japan,2020-08-27,65653.0,874.0
Japan,2020-08-28,66499.0,846.0
Japan,2020-08-29,67353.0,854.0
Japan,2020-08-30,67958.0,605.0
Japan,2020-08-31,68396.0,438.0
Japan,2020-09-01,69023.0,627.0
Japan,2020-09-02,69619.0,596.0
Japan,2020-09-03,70278.0,659.0
Japan,2020-09-04,70866.0,588.0
Japan,2020-09-05,71467.0,601.0
Japan,2020-09-06,71918.0,451.0
Japan,2020-09-07,72213.0,295.0
Japan,2020-09-08,72724.0,511.0
Japan,2020-09-09,73264.0,540.0
Japan,2020-09-10,73916.0,652.0
Japan,2020-09-11,74558.0,642.0
Japan,2020-09-12,75206.0,648.0
Japan,2020-09-13,75646.0,440.0
Japan,2020-09-14,75914.0,268.0
Japan,2020-09-15,76446.0,532.0
Japan,2020-09-16,76997.0,551.0
Japan,2020-09-17,77488.0,491.0
Japan,2020-09-18,78061.0,573.0
Japan,2020-09-19,78662.0,601.0
Japan,2020-09-20,79142.0,480.0
Japan,2020-09-21,79462.0,320.0
Japan,2020-09-22,79773.0,311.0
Japan,2020-09-23,80009.0,236.0
Japan,2020-09-24,80490.0,481.0
Japan,2020-09-25,81054.0,564.0
Japan,2020-09-26,81703.0,649.0
Japan,2020-09-27,82186.0,483.0
Japan,2020-09-28,82484.0,298.0
Japan,2020-09-29,83022.0,538.0
Japan,2020-09-30,83591.0,569.0
Japan,2020-10-01,84244.0,653.0
Japan,2020-10-02,84768.0,524.0
Japan,2020-10-03,85345.0,577.0
Japan,2020-10-04,85746.0,401.0
Japan,2020-10-05,86027.0,281.0
Japan,2020-10-06,86540.0,513.0
Japan,2020-10-07,87039.0,499.0
Japan,2020-10-08,87679.0,640.0
Japan,2020-10-09,88267.0,588.0
Japan,2020-10-10,88962.0,695.0
Japan,2020-10-11,89400.0,438.0
Japan,2020-10-12,89652.0,252.0
Japan,2020-10-13,90153.0,501.0
Japan,2020-10-14,90694.0,541.0
Japan,2020-10-15,91402.0,708.0
Japan,2020-10-16,92044.0,642.0
Japan,2020-10-17,92670.0,626.0
Japan,2020-10-18,93098.0,428.0
Japan,2020-10-19,93408.0,310.0
Japan,2020-10-20,93895.0,487.0
Japan,2020-10-21,94515.0,620.0
Japan,2020-10-22,95134.0,619.0
Japan,2020-10-23,95868.0,734.0
Japan,2020-10-24,96599.0,731.0
Japan,2020-10-25,97095.0,496.0
Japan,2020-10-26,97503.0,408.0
Japan,2020-10-27,98146.0,643.0
Japan,2020-10-28,98877.0,731.0
Japan,2020-10-29,99674.0,797.0
Japan,2020-10-30,100450.0,776.0
Japan,2020-10-31,101327.0,877.0
Japan,2020-11-01,101943.0,616.0
Japan,2020-11-02,102431.0,488.0
Japan,2020-11-03,103309.0,878.0
Japan,2020-11-04,103928.0,619.0
Japan,2020-11-05,104964.0,1036.0
Japan,2020-11-06,106136.0,1172.0
Japan,2020-11-07,107439.0,1303.0
Japan,2020-11-08,108394.0,955.0
Japan,2020-11-09,109191.0,797.0
Japan,2020-11-10,110487.0,1296.0
Japan,2020-11-11,112011.0,1524.0
Japan,2020-11-12,113655.0,1644.0
Japan,2020-11-13,115360.0,1705.0
Japan,2020-11-14,117113.0,1753.0
Japan,2020-11-15,118611.0,1498.0
Japan,2020-11-16,119557.0,946.0
Japan,2020-11-17,121247.0,1690.0
Japan,2020-11-18,123477.0,2230.0
Japan,2020-11-19,125859.0,2382.0
Japan,2020-11-20,128285.0,2426.0
Japan,2020-11-21,130871.0,2586.0
Japan,2020-11-22,133034.0,2163.0
Japan,2020-11-23,134554.0,1520.0
Japan,2020-11-24,135786.0,1232.0
Japan,2020-11-25,137735.0,1949.0
Japan,2020-11-26,140225.0,2490.0
Japan,2020-11-27,142778.0,2553.0
Japan,2020-11-28,145457.0,2679.0
Japan,2020-11-29,147515.0,2058.0
Japan,2020-11-30,148962.0,1447.0
Japan,2020-12-01,150976.0,2014.0
Japan,2020-12-02,153432.0,2456.0
Japan,2020-12-03,155938.0,2506.0
Japan,2020-12-04,158387.0,2449.0
Japan,2020-12-05,160870.0,2483.0
Japan,2020-12-06,162917.0,2047.0
Japan,2020-12-07,164434.0,1517.0
Japan,2020-12-08,166592.0,2158.0
Japan,2020-12-09,169429.0,2837.0
Japan,2020-12-10,172406.0,2977.0
Japan,2020-12-11,175310.0,2904.0
Japan,2020-12-12,178272.0,2962.0
Japan,2020-12-13,180639.0,2367.0
Japan,2020-12-14,182311.0,1672.0
Japan,2020-12-15,184752.0,2441.0
Japan,2020-12-16,187751.0,2999.0
Japan,2020-12-17,190950.0,3199.0
Japan,2020-12-18,193753.0,2803.0
Japan,2020-12-19,196815.0,3062.0
Japan,2020-12-20,199270.0,2455.0
Japan,2020-12-21,201074.0,1804.0
Japan,2020-12-22,203732.0,2658.0
Japan,2020-12-23,207007.0,3275.0
Japan,2020-12-24,210769.0,3762.0
Japan,2020-12-25,214575.0,3806.0
Japan,2020-12-26,218467.0,3892.0
Japan,2020-12-27,221412.0,2945.0
Japan,2020-12-28,223786.0,2374.0
Japan,2020-12-29,227415.0,3629.0
Japan,2020-12-30,231271.0,3856.0
Japan,2020-12-31,235811.0,4540.0
Japan,2021-01-01,239068.0,3257.0
Japan,2021-01-02,242097.0,3029.0
Japan,2021-01-03,245293.0,3196.0
Japan,2021-01-04,248625.0,3332.0
Japan,2021-01-05,253571.0,4946.0
Japan,2021-01-06,259521.0,5950.0
Japan,2021-01-07,267084.0,7563.0
Japan,2021-01-08,274947.0,7863.0
Japan,2021-01-09,282737.0,7790.0
Japan,2021-01-10,288818.0,6081.0
Japan,2021-01-11,293746.0,4928.0
Japan,2021-01-12,298321.0,4575.0
Japan,2021-01-13,304140.0,5819.0
Japan,2021-01-14,310734.0,6594.0
Japan,2021-01-15,317871.0,7137.0
Japan,2021-01-16,324942.0,7071.0
Japan,2021-01-17,330715.0,5773.0
Japan,2021-01-18,335605.0,4890.0
Japan,2021-01-19,340989.0,5384.0
Japan,2021-01-20,346508.0,5519.0
Japan,2021-01-21,352129.0,5621.0
Japan,2021-01-22,357174.0,5045.0
Japan,2021-01-23,361928.0,4754.0
Japan,2021-01-24,365899.0,3971.0
Japan,2021-01-25,368684.0,2785.0
Japan,2021-01-26,372545.0,3861.0
Japan,2021-01-27,376482.0,3937.0
Japan,2021-01-28,380644.0,4162.0
Japan,2021-01-29,384180.0,3536.0
Japan,2021-01-30,387499.0,3319.0
Japan,2021-01-31,390166.0,2667.0
Japan,2021-02-01,391956.0,1790.0
Japan,2021-02-02,394269.0,2313.0
Japan,2021-02-03,396900.0,2631.0
Japan,2021-02-04,399492.0,2592.0
Japan,2021-02-05,401858.0,2366.0
Japan,2021-02-06,404128.0,2270.0
Japan,2021-02-07,405765.0,1637.0
Japan,2021-02-08,406992.0,1227.0
Japan,2021-02-09,408550.0,1558.0
Japan,2021-02-10,410434.0,1884.0
Japan,2021-02-11,412125.0,1691.0
Japan,2021-02-12,413441.0,1316.0
Japan,2021-02-13,414803.0,1362.0
Japan,2021-02-14,416154.0,1351.0
Japan,2021-02-15,417127.0,973.0
Japan,2021-02-16,418435.0,1308.0
Japan,2021-02-17,419896.0,1461.0
Japan,2021-02-18,421421.0,1525.0
Japan,2021-02-19,422718.0,1297.0
Japan,2021-02-20,423952.0,1234.0
Japan,2021-02-21,424988.0,1036.0
Japan,2021-02-22,425725.0,737.0
Japan,2021-02-23,426828.0,1103.0
Japan,2021-02-24,427732.0,904.0
Japan,2021-02-25,428816.0,1084.0
Japan,2021-02-26,429873.0,1057.0
Japan,2021-02-27,431093.0,1220.0
Japan,2021-02-28,432090.0,997.0
Japan,2021-03-01,432778.0,688.0
Japan,2021-03-02,433700.0,922.0
Japan,2021-03-03,434944.0,1244.0
Japan,2021-03-04,436093.0,1149.0
Japan,2021-03-05,437222.0,1129.0
Japan,2021-03-06,437634.0,412.0
Japan,2021-03-07,439356.0,1722.0
Japan,2021-03-08,439977.0,621.0
Japan,2021-03-09,441152.0,1175.0
Japan,2021-03-10,442411.0,1259.0
Japan,2021-03-11,443714.0,1303.0
Japan,2021-03-12,444977.0,1263.0
Japan,2021-03-13,446312.0,1335.0
Japan,2021-03-14,447287.0,975.0
Japan,2021-03-15,448000.0,713.0
Japan,2021-03-16,449142.0,1142.0
Japan,2021-03-17,450687.0,1545.0
Japan,2021-03-18,452147.0,1460.0
Japan,2021-03-19,453616.0,1469.0
Japan,2021-03-20,455212.0,1596.0
Japan,2021-03-21,456318.0,1106.0
Japan,2021-03-22,457104.0,786.0
Japan,2021-03-23,458621.0,1517.0
Japan,2021-03-24,460595.0,1974.0
Japan,2021-03-25,462506.0,1911.0
Japan,2021-03-26,464483.0,1977.0
Japan,2021-03-27,466563.0,2080.0
Japan,2021-03-28,468346.0,1783.0
Japan,2021-03-29,469636.0,1290.0
Japan,2021-03-30,471777.0,2141.0
Japan,2021-03-31,474641.0,2864.0
Japan,2021-04-01,477239.0,2598.0
Japan,2021-04-02,479953.0,2714.0
Japan,2021-04-03,482704.0,2751.0
Japan,2021-04-04,485226.0,2522.0
Japan,2021-04-05,486792.0,1566.0
Japan,2021-04-06,489407.0,2615.0
Japan,2021-04-07,492860.0,3453.0
Japan,2021-04-08,496351.0,3491.0
Japan,2021-04-09,499831.0,3480.0
Japan,2021-04-10,503537.0,3706.0
Japan,2021-04-11,506237.0,2700.0
Japan,2021-04-12,508350.0,2113.0
Japan,2021-04-13,511799.0,3449.0
Japan,2021-04-14,517281.0,5482.0
Japan,2021-04-15,521796.0,4515.0
Japan,2021-04-16,526307.0,4511.0
Japan,2021-04-17,531109.0,4802.0
Japan,2021-04-18,535220.0,4111.0
Japan,2021-04-19,537494.0,2274.0
Japan,2021-04-20,542467.0,4973.0
Japan,2021-04-21,547836.0,5369.0
Japan,2021-04-22,553362.0,5526.0
Japan,2021-04-23,558376.0,5014.0
Japan,2021-04-24,563998.0,5622.0
Japan,2021-04-25,568621.0,4623.0
Japan,2021-04-26,571904.0,3283.0
Japan,2021-04-27,576870.0,4966.0
Japan,2021-04-28,580666.0,3796.0
Japan,2021-04-29,588580.0,7914.0
Japan,2021-04-30,593264.0,4684.0
Japan,2021-05-01,599253.0,5989.0
Japan,2021-05-02,605150.0,5897.0
Japan,2021-05-03,609625.0,4475.0
Japan,2021-05-04,613822.0,4197.0
Japan,2021-05-05,617890.0,4068.0
Japan,2021-05-06,622273.0,4383.0
Japan,2021-05-07,628319.0,6046.0
Japan,2021-05-08,635568.0,7249.0
Japan,2021-05-09,642146.0,6578.0
Japan,2021-05-10,647003.0,4857.0
Japan,2021-05-11,653363.0,6360.0
Japan,2021-05-12,660884.0,7521.0
Japan,2021-05-13,667251.0,6367.0
Japan,2021-05-14,673539.0,6288.0
Japan,2021-05-15,679870.0,6331.0
Japan,2021-05-16,685135.0,5265.0
Japan,2021-05-17,688873.0,3738.0
Japan,2021-05-18,694077.0,5204.0
Japan,2021-05-19,699931.0,5854.0
Japan,2021-05-20,705641.0,5710.0
Japan,2021-05-21,710895.0,5254.0
Japan,2021-05-22,715880.0,4985.0
Japan,2021-05-23,719925.0,4045.0
Japan,2021-05-24,722668.0,2743.0
Japan,2021-05-25,726586.0,3918.0
Japan,2021-05-26,731071.0,4485.0
Japan,2021-05-27,735234.0,4163.0
Japan,2021-05-28,738935.0,3701.0
Japan,2021-05-29,742539.0,3604.0
Japan,2021-05-30,745392.0,2853.0
Japan,2021-05-31,747188.0,1796.0
Japan,2021-06-01,749829.0,2641.0
Japan,2021-06-02,752865.0,3036.0
Japan,2021-06-03,755713.0,2848.0
Japan,2021-06-04,758290.0,2577.0
Japan,2021-06-05,760953.0,2663.0
Japan,2021-06-06,762980.0,2027.0
Japan,2021-06-07,764185.0,1205.0
Japan,2021-06-08,766068.0,1883.0
Japan,2021-06-09,768313.0,2245.0
Japan,2021-06-10,770357.0,2044.0
Japan,2021-06-11,772293.0,1936.0
Japan,2021-06-12,774240.0,1947.0
Japan,2021-06-13,775624.0,1384.0
Japan,2021-06-14,776565.0,941.0
Japan,2021-06-15,777979.0,1414.0
Japan,2021-06-16,779696.0,1717.0
Japan,2021-06-17,781241.0,1545.0
Japan,2021-06-18,782877.0,1636.0
Japan,2021-06-19,784384.0,1507.0
Japan,2021-06-20,785702.0,1318.0
Japan,2021-06-21,786566.0,864.0
Japan,2021-06-22,788009.0,1443.0
Japan,2021-06-23,789787.0,1778.0
Japan,2021-06-24,791452.0,1665.0
Japan,2021-06-25,793179.0,1727.0
Japan,2021-06-26,794805.0,1626.0
Japan,2021-06-27,796077.0,1272.0
Japan,2021-06-28,797084.0,1007.0
Japan,2021-06-29,798485.0,1401.0
Japan,2021-06-30,800305.0,1820.0
Japan,2021-07-01,802038.0,1733.0
Japan,2021-07-02,803812.0,1774.0
Japan,2021-07-03,805696.0,1884.0
Japan,2021-07-04,807180.0,1484.0
Japan,2021-07-05,808220.0,1040.0
Japan,2021-07-06,809909.0,1689.0
Japan,2021-07-07,812089.0,2180.0
Japan,2021-07-08,814319.0,2230.0
Japan,2021-07-09,816593.0,2274.0
Japan,2021-07-10,819051.0,2458.0
Japan,2021-07-11,821083.0,2032.0
Japan,2021-07-12,822594.0,1511.0
Japan,2021-07-13,824990.0,2396.0
Japan,2021-07-14,828201.0,3211.0
Japan,2021-07-15,831621.0,3420.0
Japan,2021-07-16,835029.0,3408.0
Japan,2021-07-17,838953.0,3924.0
Japan,2021-07-18,842018.0,3065.0
Japan,2021-07-19,844386.0,2368.0
Japan,2021-07-20,848222.0,3836.0
Japan,2021-07-21,853137.0,4915.0
Japan,2021-07-22,858503.0,5366.0
Japan,2021-07-23,862585.0,4082.0
Japan,2021-07-24,866325.0,3740.0
Japan,2021-07-25,871360.0,5035.0
Japan,2021-07-26,876059.0,4699.0
Japan,2021-07-27,883767.0,7708.0
Japan,2021-07-28,893442.0,9675.0
Japan,2021-07-29,904126.0,10684.0
Japan,2021-07-30,914718.0,10592.0
Japan,2021-07-31,927058.0,12340.0
Japan,2021-08-01,937348.0,10290.0
Japan,2021-08-02,945746.0,8398.0
Japan,2021-08-03,957791.0,12045.0
Japan,2021-08-04,971905.0,14114.0
Japan,2021-08-05,987206.0,15301.0
Japan,2021-08-06,1002693.0,15487.0
Japan,2021-08-07,1017728.0,15035.0
Japan,2021-08-08,1032080.0,14352.0
Japan,2021-08-09,1044992.0,12912.0
Japan,2021-08-10,1055566.0,10574.0
Japan,2021-08-11,1071348.0,15782.0
Japan,2021-08-12,1090301.0,18953.0
Japan,2021-08-13,1110701.0,20400.0
Japan,2021-08-14,1130841.0,20140.0
Japan,2021-08-15,1148743.0,17902.0
Japan,2021-08-16,1163665.0,14922.0
Japan,2021-08-17,1183525.0,19860.0
Japan,2021-08-18,1207512.0,23987.0
Japan,2021-08-19,1232585.0,25073.0
Japan,2021-08-20,1258477.0,25892.0
Japan,2021-08-21,1283857.0,25380.0
Japan,2021-08-22,1306221.0,22364.0
Japan,2021-08-23,1323164.0,16943.0
Japan,2021-08-24,1344774.0,21610.0
Japan,2021-08-25,1369091.0,24317.0
Japan,2021-08-26,1394041.0,24950.0
Japan,2021-08-27,1418064.0,24023.0
Japan,2021-08-28,1440812.0,22748.0
Japan,2021-08-29,1460222.0,19410.0
Japan,2021-08-30,1473847.0,13625.0
Japan,2021-08-31,1491514.0,17667.0
Japan,2021-09-01,1511522.0,20008.0
Japan,2021-09-02,1529832.0,18310.0
Japan,2021-09-03,1546477.0,16645.0
Japan,2021-09-04,1562476.0,15999.0
Japan,2021-09-05,1575383.0,12907.0
Japan,2021-09-06,1583665.0,8282.0
Japan,2021-09-07,1594299.0,10634.0
Japan,2021-09-08,1606710.0,12411.0
Japan,2021-09-09,1617099.0,10389.0
Japan,2021-09-10,1625909.0,8810.0
Japan,2021-09-11,1634758.0,8849.0
Japan,2021-09-12,1641963.0,7205.0
Japan,2021-09-13,1646128.0,4165.0
Japan,2021-09-14,1652383.0,6255.0
Japan,2021-09-15,1659192.0,6809.0
Japan,2021-09-16,1663818.0,4626.0
Japan,2021-09-17,1669982.0,6164.0
Japan,2021-09-18,1674684.0,4702.0
Japan,2021-09-19,1678092.0,3408.0
Japan,2021-09-20,1680328.0,2236.0
Japan,2021-09-21,1682089.0,1761.0
Japan,2021-09-22,1685325.0,3236.0
Japan,2021-09-23,1688929.0,3604.0
Japan,2021-09-24,1690987.0,2058.0
Japan,2021-09-25,1693690.0,2703.0
Japan,2021-09-26,1695824.0,2134.0
Japan,2021-09-27,1696971.0,1147.0
Japan,2021-09-28,1698693.0,1722.0
Japan,2021-09-29,1700687.0,1994.0
Japan,2021-09-30,1702255.0,1568.0
Japan,2021-10-01,1703706.0,1451.0
Japan,2021-10-02,1704958.0,1252.0
Japan,2021-10-03,1705919.0,961.0
Japan,2021-10-04,1706525.0,606.0
Japan,2021-10-05,1707511.0,986.0
Japan,2021-10-06,1708634.0,1123.0
Japan,2021-10-07,1709603.0,969.0
Japan,2021-10-08,1710426.0,823.0
Japan,2021-10-09,1711207.0,781.0
Japan,2021-10-10,1711756.0,549.0
Japan,2021-10-11,1712127.0,371.0
Japan,2021-10-12,1712740.0,613.0
Japan,2021-10-13,1713471.0,731.0
Japan,2021-10-14,1714060.0,589.0
Japan,2021-10-15,1714201.0,141.0
Japan,2021-10-16,1715059.0,858.0
Japan,2021-10-17,1715515.0,456.0
Japan,2021-10-18,1715745.0,230.0
Japan,2021-10-19,1716117.0,372.0
Japan,2021-10-20,1716508.0,391.0
Japan,2021-10-21,1716858.0,350.0
Japan,2021-10-22,1717177.0,319.0
Japan,2021-10-23,1717462.0,285.0
Japan,2021-10-24,1717698.0,236.0
Japan,2021-10-25,1717851.0,153.0
Japan,2021-10-26,1718165.0,314.0
Japan,2021-10-27,1718486.0,321.0
Japan,2021-10-28,1718764.0,278.0
Japan,2021-10-29,1719043.0,279.0
Japan,2021-10-30,1723327.0,4284.0
Japan,2021-10-31,1723559.0,232.0
Japan,2021-11-01,1723645.0,86.0
Japan,2021-11-02,1723863.0,218.0
United States,2020-01-22,1.0,
United States,2020-01-23,1.0,0.0
United States,2020-01-24,2.0,1.0
United States,2020-01-25,2.0,0.0
United States,2020-01-26,5.0,3.0
United States,2020-01-27,5.0,0.0
United States,2020-01-28,5.0,0.0
United States,2020-01-29,6.0,1.0
United States,2020-01-30,6.0,0.0
United States,2020-01-31,8.0,2.0
United States,2020-02-01,8.0,0.0
United States,2020-02-02,8.0,0.0
United States,2020-02-03,11.0,3.0
United States,2020-02-04,11.0,0.0
United States,2020-02-05,11.0,0.0
United States,2020-02-06,12.0,1.0
United States,2020-02-07,12.0,0.0
United States,2020-02-08,12.0,0.0
United States,2020-02-09,12.0,0.0
United States,2020-02-10,12.0,0.0
United States,2020-02-11,13.0,1.0
United States,2020-02-12,13.0,0.0
United States,2020-02-13,14.0,1.0
United States,2020-02-14,14.0,0.0
United States,2020-02-15,14.0,0.0
United States,2020-02-16,14.0,0.0
United States,2020-02-17,14.0,0.0
United States,2020-02-18,14.0,0.0
United States,2020-02-19,14.0,0.0
United States,2020-02-20,14.0,0.0
United States,2020-02-21,16.0,2.0
United States,2020-02-22,16.0,0.0
United States,2020-02-23,16.0,0.0
United States,2020-02-24,16.0,0.0
United States,2020-02-25,16.0,0.0
United States,2020-02-26,16.0,0.0
United States,2020-02-27,17.0,1.0
United States,2020-02-28,17.0,0.0
United States,2020-02-29,25.0,8.0
United States,2020-03-01,32.0,7.0
United States,2020-03-02,55.0,23.0
United States,2020-03-03,74.0,19.0
United States,2020-03-04,107.0,33.0
United States,2020-03-05,184.0,77.0
United States,2020-03-06,237.0,53.0
United States,2020-03-07,403.0,166.0
United States,2020-03-08,519.0,116.0
United States,2020-03-09,594.0,75.0
United States,2020-03-10,782.0,188.0
United States,2020-03-11,1147.0,365.0
United States,2020-03-12,1586.0,439.0
United States,2020-03-13,2219.0,633.0
United States,2020-03-14,2978.0,759.0
United States,2020-03-15,3212.0,234.0
United States,2020-03-16,4679.0,1467.0
United States,2020-03-17,6512.0,1833.0
United States,2020-03-18,9169.0,2657.0
United States,2020-03-19,13663.0,4494.0
United States,2020-03-20,20030.0,6367.0
United States,2020-03-21,26025.0,5995.0
United States,2020-03-22,34944.0,8919.0
United States,2020-03-23,46096.0,11152.0
United States,2020-03-24,56714.0,10618.0
United States,2020-03-25,68841.0,12127.0
United States,2020-03-26,86662.0,17821.0
United States,2020-03-27,105253.0,18591.0
United States,2020-03-28,127417.0,22164.0
United States,2020-03-29,143544.0,16127.0
United States,2020-03-30,165698.0,22154.0
United States,2020-03-31,192079.0,26381.0
United States,2020-04-01,224397.0,32318.0
United States,2020-04-02,256743.0,32346.0
United States,2020-04-03,289139.0,32396.0
United States,2020-04-04,321476.0,32337.0
United States,2020-04-05,350830.0,29354.0
United States,2020-04-06,382724.0,31894.0
United States,2020-04-07,413272.0,30548.0
United States,2020-04-08,444417.0,31145.0
United States,2020-04-09,480511.0,36094.0
United States,2020-04-10,514755.0,34244.0
United States,2020-04-11,543946.0,29191.0
United States,2020-04-12,570855.0,26909.0
United States,2020-04-13,597846.0,26991.0
United States,2020-04-14,626300.0,28454.0
United States,2020-04-15,652261.0,25961.0
United States,2020-04-16,682517.0,30256.0
United States,2020-04-17,715517.0,33000.0
United States,2020-04-18,743434.0,27917.0
United States,2020-04-19,769306.0,25872.0
United States,2020-04-20,799096.0,29790.0
United States,2020-04-21,825366.0,26270.0
United States,2020-04-22,854328.0,28962.0
United States,2020-04-23,887581.0,33253.0
United States,2020-04-24,919920.0,32339.0
United States,2020-04-25,950298.0,30378.0
United States,2020-04-26,976971.0,26673.0
United States,2020-04-27,1000764.0,23793.0
United States,2020-04-28,1025527.0,24763.0
United States,2020-04-29,1051785.0,26258.0
United States,2020-04-30,1081074.0,29289.0
United States,2020-05-01,1115991.0,34917.0
United States,2020-05-02,1143379.0,27388.0
United States,2020-05-03,1167577.0,24198.0
United States,2020-05-04,1191908.0,24331.0
United States,2020-05-05,1216403.0,24495.0
United States,2020-05-06,1240643.0,24240.0
United States,2020-05-07,1268372.0,27729.0
United States,2020-05-08,1295629.0,27257.0
United States,2020-05-09,1320210.0,24581.0
United States,2020-05-10,1339260.0,19050.0
United States,2020-05-11,1358249.0,18989.0
United States,2020-05-12,1381136.0,22887.0
United States,2020-05-13,1401769.0,20633.0
United States,2020-05-14,1428388.0,26619.0
United States,2020-05-15,1453217.0,24829.0
United States,2020-05-16,1477370.0,24153.0
United States,2020-05-17,1496009.0,18639.0
United States,2020-05-18,1518333.0,22324.0
United States,2020-05-19,1539142.0,20809.0
United States,2020-05-20,1561937.0,22795.0
United States,2020-05-21,1587899.0,25962.0
United States,2020-05-22,1611502.0,23603.0
United States,2020-05-23,1632503.0,21001.0
United States,2020-05-24,1652951.0,20448.0
United States,2020-05-25,1671394.0,18443.0
United States,2020-05-26,1690367.0,18973.0
United States,2020-05-27,1709857.0,19490.0
United States,2020-05-28,1731479.0,21622.0
United States,2020-05-29,1756267.0,24788.0
United States,2020-05-30,1780340.0,24073.0
United States,2020-05-31,1799674.0,19334.0
United States,2020-06-01,1816752.0,17078.0
United States,2020-06-02,1838068.0,21316.0
United States,2020-06-03,1857852.0,19784.0
United States,2020-06-04,1879605.0,21753.0
United States,2020-06-05,1904615.0,25010.0
United States,2020-06-06,1925849.0,21234.0
United States,2020-06-07,1944248.0,18399.0
United States,2020-06-08,1960815.0,16567.0
United States,2020-06-09,1978933.0,18118.0
United States,2020-06-10,2000019.0,21086.0
United States,2020-06-11,2022421.0,22402.0
United States,2020-06-12,2047703.0,25282.0
United States,2020-06-13,2072697.0,24994.0
United States,2020-06-14,2092028.0,19331.0
United States,2020-06-15,2110611.0,18583.0
United States,2020-06-16,2134512.0,23901.0
United States,2020-06-17,2161852.0,27340.0
United States,2020-06-18,2190129.0,28277.0
United States,2020-06-19,2221814.0,31685.0
United States,2020-06-20,2254348.0,32534.0
United States,2020-06-21,2280415.0,26067.0
United States,2020-06-22,2311571.0,31156.0
United States,2020-06-23,2348837.0,37266.0
United States,2020-06-24,2385049.0,36212.0
United States,2020-06-25,2425309.0,40260.0
United States,2020-06-26,2471627.0,46318.0
United States,2020-06-27,2513323.0,41696.0
United States,2020-06-28,2555119.0,41796.0
United States,2020-06-29,2594822.0,39703.0
United States,2020-06-30,2643190.0,48368.0
United States,2020-07-01,2694756.0,51566.0
United States,2020-07-02,2751126.0,56370.0
United States,2020-07-03,2803744.0,52618.0
United States,2020-07-04,2852567.0,48823.0
United States,2020-07-05,2902903.0,50336.0
United States,2020-07-06,2945911.0,43008.0
United States,2020-07-07,3004765.0,58854.0
United States,2020-07-08,3064410.0,59645.0
United States,2020-07-09,3125363.0,60953.0
United States,2020-07-10,3193161.0,67798.0
United States,2020-07-11,3254420.0,61259.0
United States,2020-07-12,3315005.0,60585.0
